# allyears 150GHz raw source list created by weverett on  Fri Aug 14 09:13:17 2015
# run = 3sig  min S/N = 3.00000
# uK --> mJy conversion = 0.0735198
# mean map noise = 3.15314 uK / arcmin pixel
# RMS sensitivity = 0.927049 mJy
# 112.881 square degrees used
# 
# ID   X           Y        RA[d]        DEC[d]      S/N       S[mJy]  Sector N[mJy]  S_residmap[mJy]  S/N_residmap   N_residmap[mJy]
160   2379.0000   2006.1211   357.42551   -56.640152   6.86474   6.42930   5   0.936569   5.69355   6.07916   0.936569
161   2927.1397   966.00000   0.64355469   -52.113361   6.08597   6.09594   8   1.00164   6.05801   6.04810   1.00164
162   1255.6546   1480.0000   349.09894   -54.495808   6.03471   5.58902   3   0.926144   5.55779   6.00104   0.926138
163   1669.6314   657.00000   352.10287   -51.113140   5.96628   4.71079   7   0.789568   4.71614   5.97306   0.789568
164   3058.0000   669.00000   1.2810974   -50.819958   5.97957   6.03343   8   1.00901   6.02111   5.96736   1.00901
165   1123.5112   513.00000   348.53607   -50.442814   5.94543   5.79599   6   0.974865   5.77859   5.92642   0.975056
166   1176.8608   2156.6534   348.23639   -57.292591   5.84868   5.33488   0   0.912150   5.38715   5.90599   0.912150
167   577.00000   373.00000   345.07184   -49.678150   5.89945   6.71082   6   1.13753   6.69048   5.88157   1.13753
168   1088.0000   1573.0000   347.85431   -54.842484   5.85013   5.37705   3   0.919133   5.36059   5.83222   0.919133
169   1642.4755   1863.2158   351.84924   -56.138809   5.79780   4.38776   4   0.756797   4.39267   5.80301   0.756964
170   2439.0000   2550.0000   358.22412   -58.880314   5.80465   5.28080   2   0.909752   5.25594   5.77733   0.909752
171   2156.0000   2413.0000   355.89038   -58.388214   5.57748   5.14403   2   0.922286   5.29341   5.73944   0.922286
172   1636.0000   1689.0000   351.81369   -55.412678   5.74791   4.36036   4   0.758598   4.34774   5.73129   0.758598
173   1916.1544   2353.0000   353.97433   -58.173378   5.71341   5.00093   1   0.875296   5.01649   5.73119   0.875296
174   2707.0000   1623.0000   359.60269   -54.932568   5.72749   5.51692   5   0.963235   5.51277   5.72318   0.963235
175   1455.7459   1535.7622   350.52286   -54.759979   5.72971   5.22907   4   0.912624   5.19898   5.69673   0.912624
176   837.00000   2516.2269   345.33746   -58.669193   5.68565   5.13289   0   0.902780   5.13894   5.69235   0.902780
177   1183.1021   640.00000   348.88400   -50.984783   5.69842   5.53985   6   0.972173   5.52142   5.67946   0.972173
178   2585.0000   2783.0000   359.59238   -59.790703   5.77174   5.23137   2   0.906377   5.10153   5.62848   0.906377
179   2620.8732   2869.0000   359.96686   -60.131332   5.58039   5.01751   2   0.899133   5.01433   5.57685   0.899133
180   2324.0000   2814.0000   357.45645   -60.014515   5.56330   5.04227   2   0.906345   5.04801   5.56963   0.906345
181   884.86024   911.00000   346.77478   -52.029743   5.58571   5.36983   6   0.961351   5.35037   5.56547   0.961351
182   1290.0000   1838.0000   349.22461   -55.992405   5.58995   5.13634   3   0.918851   5.11379   5.56541   0.918851
183   1070.0000   2325.6053   347.31586   -57.964611   5.56264   5.03280   0   0.904751   4.97912   5.50331   0.904751
184   2538.7199   1994.0000   358.62326   -56.537041   5.64741   5.33481   5   0.944646   5.19061   5.49476   0.944646
185   2638.0000   468.13089   358.41214   -50.168442   5.54647   5.61088   8   1.01161   5.54887   5.48516   1.01161
186   1371.7189   1827.6295   349.83597   -55.963741   5.48816   5.04051   3   0.918432   5.02020   5.46605   0.918432
187   2310.1270   2104.6031   356.95294   -57.068844   5.47527   5.13200   2   0.937304   5.11693   5.45920   0.937304
188   792.28281   1704.0000   345.63052   -55.284920   5.55877   5.09786   3   0.917083   4.98263   5.43313   0.917083
189   1674.0000   1844.2654   352.08582   -56.060848   5.36103   3.98724   4   0.743745   3.99435   5.37058   0.743745
190   1221.8743   1606.5269   348.80911   -55.015121   5.39629   4.94206   3   0.915827   4.89131   5.34087   0.915827
191   572.00000   2346.0000   343.41373   -57.835735   4.95915   4.61715   0   0.931035   4.94151   5.30755   0.931035
192   1512.0000   444.00001   351.08487   -50.216660   5.30125   4.60311   7   0.868308   4.60476   5.30314   0.868308
193   2787.0000   2363.0000   0.82507324   -57.958187   5.29420   4.88463   2   0.922638   4.89100   5.30110   0.922638
194   1700.0000   1563.0000   352.28629   -54.889397   5.23356   3.91435   4   0.747932   3.96410   5.30008   0.747932
195   2136.0000   2026.6043   355.59268   -56.783684   5.27815   4.95135   2   0.938084   4.94855   5.27517   0.938084
196   2379.4161   2001.8835   357.42636   -56.622421   5.62663   5.25796   5   0.934478   4.92459   5.26434   0.935463
197   2203.0000   2052.0000   356.11176   -56.875923   5.27074   4.92806   2   0.934984   4.91701   5.25892   0.934984
198   1959.8734   2227.0000   354.29333   -57.644073   5.19231   4.67681   1   0.900719   4.65422   5.16723   0.900719
199   1599.0000   1768.1306   351.53409   -55.740543   5.18372   3.96604   4   0.765096   3.94616   5.15773   0.765096
200   2059.0000   2633.2627   355.18982   -59.323288   5.11997   4.64822   2   0.907859   4.65243   5.12410   0.907951
201   1352.0000   2457.0000   349.48306   -58.580868   5.14748   4.63265   0   0.899984   4.58545   5.09504   0.899984
202   894.68276   1798.5589   346.31580   -55.716831   5.11313   4.69831   3   0.918872   4.67545   5.08825   0.918872
203   2064.8733   1459.0000   354.90289   -54.432285   5.08180   4.78645   4   0.941881   4.79094   5.08656   0.941881
204   1900.0000   599.11872   353.62497   -50.866882   5.08415   4.83164   7   0.950335   4.82999   5.08241   0.950335
205   2625.0000   840.00000   358.52829   -51.717312   5.06427   5.08594   8   1.00428   5.09537   5.07366   1.00428
206   1187.0000   1579.0000   348.56726   -54.892704   5.16129   4.77764   3   0.925667   4.69047   5.06712   0.925667
207   2247.4743   1313.0000   356.15518   -53.791695   5.03166   4.87241   5   0.968351   4.87315   5.03242   0.968351
208   1261.0000   1577.1464   349.10352   -54.901134   5.18265   4.80197   3   0.926547   4.65235   5.02117   0.926547
209   1957.0000   2318.5883   354.28970   -58.025982   5.02769   4.52751   1   0.900515   4.51505   5.01386   0.900515
210   2398.0000   1897.6817   357.50958   -56.183937   5.00416   4.72999   5   0.945213   4.70746   4.98032   0.945213
211   2738.3522   893.73792   359.32141   -51.897346   4.95990   4.94140   8   0.996270   4.94181   4.96920   0.994487
212   1916.0000   1208.0000   353.80341   -53.403164   4.96531   4.52101   4   0.910520   4.49889   4.94101   0.910520
213   505.00000   1885.1666   343.37112   -55.897388   4.92131   4.63844   3   0.942522   4.63295   4.91548   0.942523
214   1704.0000   1403.6452   352.31827   -54.225464   4.89693   3.67959   4   0.751407   3.68396   4.90275   0.751407
215   2930.6993   908.45771   0.62356567   -51.873585   4.89930   4.88621   8   0.997329   4.88060   4.89367   0.997329
216   1508.0000   1536.0000   350.90009   -54.766537   4.85702   4.11367   4   0.846954   4.14403   4.89287   0.846954
217   1670.0000   2547.0000   352.01907   -58.989529   4.86698   3.50445   1   0.720047   3.50720   4.87080   0.720047
218   1065.6033   2378.6287   347.24930   -58.183533   4.84537   4.38203   0   0.904373   4.38224   4.84561   0.904373
219   2939.3962   631.37084   0.47628784   -50.722664   4.84306   4.87945   8   1.00751   4.87964   4.84324   1.00751
220   1709.0000   1567.0000   352.35144   -54.906155   4.62332   3.47387   4   0.751379   3.59772   4.78815   0.751379
221   1895.0000   1972.0000   353.75223   -56.587601   4.77645   4.18996   4   0.877214   4.19401   4.78106   0.877214
222   1732.0000   1117.0000   352.51730   -53.031155   4.77662   3.71407   7   0.777553   3.70725   4.76784   0.777553
223   1752.0000   2524.0000   352.68137   -58.894379   4.77394   3.46592   1   0.726009   3.46021   4.76607   0.726009
224   943.55952   381.52372   347.42175   -49.847950   4.72667   4.85616   6   1.02739   4.86549   4.74874   1.02459
225   1678.4499   2709.4851   352.07916   -59.667248   4.55663   3.24899   1   0.713023   3.37983   4.73183   0.714274
226   1716.0000   2817.0000   352.38721   -60.116238   3.22401   2.24979   1   0.697823   3.27942   4.69950   0.697823
227   738.00000   2928.0000   344.14038   -60.327660   4.69561   4.91415   0   1.04654   4.91781   4.69911   1.04654
228   2134.7662   718.66032   355.20236   -51.338615   5.54008   5.54720   8   1.00129   4.69568   4.68944   1.00133
