# SPT ID	RA	DEC	S/N (95 GHz)	S_raw (95 GHz) [mJy]	S_best (95 GHz) [mJy]	dS_up (95 GHz) [mJy]	dS_down (95 GHz) [mJy]	S/N (150 GHz)	S_raw (150 GHz) [mJy]	S_best (150 GHz) [mJy]	dS_up (150 GHz) [mJy]	dS_down (150 GHz) [mJy]	S/N (220 GHz)	S_raw (220 GHz) [mJy]	S_best (220 GHz) [mJy]	dS_up (220 GHz) [mJy]	dS_down (220 GHz) [mJy]	alpha(95,150)_raw	alpha(95,150)_best	d_alpha(95,150)_up	d_alpha(95,150)_down	alpha(150,220)_raw	alpha(150,220)_best	d_alpha(150,220)_up	d_alpha(150,220)_down	P[alpha(150,220)>1.51]	Type	External catalogs	Extended	Redshift	Cut selection
SPT-SJ201135-4916.7	302.89798	-49.278412	14.696200	32.835700	32.6305	35.0932	30.4141	19.761300	25.228100	24.9962	26.4738	23.7648	5.5904400	24.214400	23.2723	27.9514	18.8395	-0.55304000	-0.600000	-0.400000	-0.800000	-0.11292000	-0.200000	0.320000	-0.840000	0.00117328	sync	1,3,5	no	none	1,2
SPT-SJ201142-5235.2	302.92801	-52.586895	12.942700	27.424700	27.2533	29.5158	24.9908	19.939400	25.071600	24.7851	26.2249	23.5510	3.3177900	14.410800	13.8838	17.9975	10.5928	-0.18824600	-0.200000	0.0400000	-0.400000	-1.5246900	-1.64000	-0.880000	-2.44000	2.18798e-07	sync	1,5	no	none	1,2
SPT-SJ201144-4142.1	302.93558	-41.701714	4.5373100	10.284800	6.51799	9.68057	0.0385680	2.3753500	3.1984700	2.58406	3.81823	0.115704	0.0000000	-5.8952900	1.58129	3.20114	0.192840	-2.4508700	-1.84000	1.36000	-2.68000	-41.240700	-0.960000	1.48000	-2.44000	0.183619	sync	none	no	none	1,2
SPT-SJ201146-5956.2	302.94211	-59.937199	4.1138300	7.8382800	7.36648	9.36726	5.36571	14.653300	16.053600	15.9152	17.0066	14.6420	7.0908000	24.251800	23.7364	27.3742	20.0987	1.5043400	1.72000	2.44000	1.16000	1.1359300	1.12000	1.60000	0.600000	0.421608	sync	2,4,6,7	no	none	4
SPT-SJ201151-4600.6	302.96643	-46.011410	3.0302200	6.9157400	5.96047	8.40390	3.44301	5.6108400	7.3910400	6.70090	8.10772	5.22004	2.1950000	9.8724200	7.58942	11.5878	4.10939	0.13947500	0.240000	1.52000	-0.680000	0.79704200	0.520000	1.96000	-1.32000	0.321151	sync	1,5	no	none	1,2
SPT-SJ201205-5514.4	303.02216	-55.241550	1.2643800	2.5246400	1.89174	3.67640	0.892330	5.1576200	6.1022500	5.24690	6.53186	3.81917	2.5265000	9.5181900	7.53127	11.1006	3.96195	1.8519300	2.24000	3.96000	0.640000	1.2240100	1.16000	2.56000	-0.680000	0.480674	sync	1,2,4,6,7	no	0.0150140	1
SPT-SJ201209-4721.2	303.03894	-47.353462	32.832000	73.641400	73.7335	76.4950	70.9719	38.345900	49.908400	49.9841	51.6410	47.7749	10.476600	46.741100	46.1179	51.0887	41.1471	-0.81630200	-0.880000	-0.760000	-1.00000	-0.18052600	-0.200000	0.0800000	-0.560000	3.87706e-08	sync	1,3,5	no	none	1,2
SPT-SJ201213-5232.8	303.05734	-52.546993	3.5653900	7.5555400	6.78243	8.97414	4.53149	6.2951400	7.8980300	7.25632	8.55949	5.95314	1.4502900	6.2646700	5.47926	8.61873	3.34679	0.093025300	0.120000	1.12000	-0.640000	-0.63792200	-0.680000	0.800000	-2.16000	0.0938259	sync	1	no	none	1,2
SPT-SJ201217-5345.5	303.07437	-53.758549	3.0850700	6.4467600	5.49948	7.64811	3.24853	5.4833300	6.8210600	5.75527	7.13653	4.32285	0.0000000	-1.4426300	3.19737	5.09022	2.17421	0.11842800	0.0800000	1.32000	-0.920000	-43.325900	-1.68000	-0.240000	-2.64000	0.0261406	sync	1,4	no	none	1,2
SPT-SJ201227-4538.3	303.11551	-45.639221	4.7768500	10.840000	9.06495	11.4227	6.46335	2.8811900	3.8057200	3.69915	4.83735	2.72355	1.5310800	6.9526500	4.91865	9.22755	2.15445	-2.1964400	-2.00000	-1.12000	-2.68000	1.6592400	0.760000	2.68000	-1.52000	0.419274	sync	1,5	no	0.163523	1,2
SPT-SJ201240-5453.3	303.16757	-54.888962	19.999300	40.079700	39.8292	42.2340	37.7250	31.117300	38.250500	38.0256	39.5286	36.5226	5.0927200	19.484400	19.0880	22.9957	15.7814	-0.098020400	-0.120000	0.0400000	-0.240000	-1.8572800	-1.96000	-1.44000	-2.52000	3.32732e-18	sync	1,3	no	none	1,2
SPT-SJ201251-5806.8	303.21344	-58.114513	5.0773000	9.7515600	9.32493	11.2996	7.35024	6.3741900	7.3162900	6.61887	7.86220	5.44868	0.73375300	2.6297600	3.98595	6.32632	2.66949	-0.60291000	-0.760000	-0.120000	-1.36000	-2.8172900	-1.48000	-0.0800000	-2.52000	0.0219619	sync	1	no	none	1,2
SPT-SJ201305-4255.5	303.27139	-42.925888	8.7044700	19.537100	19.2685	21.4664	17.0705	9.4174200	12.507000	12.0886	13.4073	10.7698	1.8814400	9.1029300	8.42537	12.8212	5.49481	-0.93591500	-1.04000	-0.680000	-1.40000	-0.87473700	-1.04000	0.160000	-2.28000	0.0192754	sync	1,5	no	none	1,2
SPT-SJ201312-6004.0	303.30194	-60.067116	0.0000000	-2.0286000	0.729495	1.35478	0.382116	4.6008000	5.0452500	3.43905	4.89804	1.42425	2.7125200	9.2634300	6.56546	10.3171	2.53586	32.386100	3.40000	4.52000	1.68000	1.6730300	2.08000	3.72000	0.0400000	0.675654	dust	none	no	none	1,2,3
SPT-SJ201314-4437.9	303.30994	-44.631710	2.5926200	5.7191800	4.55635	6.92462	2.18808	5.2468700	6.8645600	5.79197	7.23353	4.19596	0.23167500	1.1003200	3.62964	6.15236	2.29105	0.38305000	0.480000	2.12000	-0.680000	-5.0408100	-1.24000	0.440000	-2.48000	0.0726538	sync	1	no	none	1,2
SPT-SJ201320-5218.0	303.33737	-52.301292	19.377900	41.089000	40.8322	43.2975	38.6750	20.285500	25.603000	25.4238	26.9647	24.1911	6.7338800	29.078000	28.1973	32.8198	23.8830	-0.99259700	-1.04000	-0.880000	-1.24000	0.35043300	0.320000	0.760000	-0.200000	0.0155515	sync	1,3,5	no	0.430000	1,2
SPT-SJ201358-5702.1	303.49414	-57.036434	7.1049100	13.868600	13.5739	15.5502	11.5976	9.0034000	10.459600	9.93338	11.1816	8.78923	0.68698100	2.5001900	4.94069	7.12499	3.79653	-0.59196500	-0.680000	-0.240000	-1.12000	-3.9405200	-1.96000	-0.920000	-2.72000	0.000661413	sync	5	no	0.0521830	1
SPT-SJ201400-6342.6	303.50204	-63.711525	18.110300	32.371000	32.1687	34.1109	30.2264	22.059400	22.652200	22.4574	23.6713	21.2435	4.5599700	17.955000	17.1162	21.0007	12.9889	-0.74913200	-0.800000	-0.640000	-0.960000	-0.63984400	-0.800000	-0.160000	-1.56000	3.74852e-05	sync	1,3,5	no	none	1,2
SPT-SJ201403-5831.7	303.51465	-58.529392	6.6366000	12.918900	12.6444	14.5822	10.6096	6.7257400	7.4742700	6.92776	8.09046	5.76506	1.4351100	4.9799400	4.79614	7.70289	3.05209	-1.1482700	-1.32000	-0.800000	-1.84000	-1.1180100	-1.04000	0.360000	-2.32000	0.0429183	sync	1,5	no	none	1,2
SPT-SJ201416-5658.2	303.56927	-56.970520	11.399600	22.182300	22.0437	24.0401	20.0473	13.224100	15.310100	15.0562	16.3872	13.8917	5.3021800	19.599700	18.8827	22.7091	14.8899	-0.77803800	-0.840000	-0.560000	-1.12000	0.68008200	0.600000	1.20000	-0.0800000	0.148363	sync	1,3	no	none	1,2
SPT-SJ201445-4152.0	303.69122	-41.867626	1.2233400	2.7457100	2.21436	4.16299	1.15147	5.8414700	7.8644300	7.17451	8.59170	5.75733	4.8913700	23.619800	22.2321	27.1923	17.0948	2.2081300	2.60000	4.12000	1.16000	3.0279900	3.20000	4.00000	2.28000	0.976126	dust	none	no	none	1,2,3
SPT-SJ201508-5243.1	303.78632	-52.719795	0.68148800	1.4419900	1.30750	2.87649	0.610165	3.2006800	4.0238500	4.27116	5.31716	3.39949	5.4377700	23.244400	18.2178	22.7505	12.8135	2.1533800	2.52000	4.16000	0.800000	4.8289500	4.16000	4.72000	3.12000	0.951354	dust	2,4	no	0.0189230	1
SPT-SJ201512-5520.4	303.80243	-55.340454	4.6145600	9.2228500	7.36675	9.51106	4.80741	2.8556400	3.3923900	3.07813	4.18487	2.17890	0.35851600	1.3635700	2.45558	4.80741	1.27967	-2.0986800	-1.92000	-0.880000	-2.64000	-2.5095200	-0.640000	1.36000	-2.28000	0.179728	sync	1	no	none	1,2
SPT-SJ201520-4253.5	303.83667	-42.892330	1.1642300	2.6417400	1.99487	3.95211	0.940978	5.1424800	6.8645700	5.90934	7.33963	4.25322	2.0621200	10.037100	7.26435	11.5552	3.50044	2.0038000	2.32000	4.04000	0.720000	1.0460600	0.800000	2.44000	-1.24000	0.409596	sync	2,4,6	no	none	1,2
SPT-SJ201521-4423.2	303.83954	-44.387352	2.4878100	5.5093500	4.48526	6.77561	2.38578	7.7372600	10.230600	9.82941	11.1654	8.49337	5.2825000	25.448300	24.3349	29.4882	19.1817	1.2987600	1.72000	3.16000	0.760000	2.5090600	2.56000	3.24000	1.80000	0.948260	dust	2	yes	none	none
SPT-SJ201525-5553.4	303.85645	-55.890190	4.9715600	9.8089000	9.37976	11.3661	7.31989	5.7140200	6.7150400	5.99569	7.24633	4.67149	0.88968900	3.3110400	4.00939	6.65779	2.53805	-0.79515600	-1.00000	-0.320000	-1.68000	-1.9468800	-1.16000	0.360000	-2.40000	0.0559860	sync	1	no	none	1,2
SPT-SJ201525-4425.4	303.85672	-44.424488	3.5741000	7.8691700	7.10146	9.35590	4.84703	3.9784600	5.2285000	5.74880	6.65058	4.62159	6.3160600	30.059100	25.5878	30.3221	20.6281	-0.85787200	-0.480000	0.480000	-1.28000	4.8157800	4.32000	4.76000	3.64000	0.997027	dust	2,4,6	yes	none	none
SPT-SJ201526-4424.1	303.86020	-44.403229	3.9056000	8.6859800	8.04673	10.3055	5.78800	11.224900	14.769600	14.5406	15.9523	13.1289	7.8904900	37.645500	36.8455	42.2100	31.4811	1.1139300	1.32000	2.12000	0.720000	2.5761900	2.64000	3.08000	2.12000	0.993720	dust	2,4,6	yes	none	4
SPT-SJ201526-4424.7	303.86038	-44.412640	6.3548200	14.046200	13.1065	15.3256	10.8874	4.1441500	5.4618000	5.33968	6.58792	4.36883	3.8845000	18.492400	16.7125	21.4281	11.5809	-1.9820700	-2.00000	-1.40000	-2.56000	3.3579700	3.20000	4.12000	2.04000	0.936891	dust	2,4,6,7	no	none	1,2
SPT-SJ201527-5546.0	303.86490	-55.767311	2.9757200	5.8797100	5.06474	7.12313	2.89800	6.0869100	7.2224400	6.36478	7.66481	5.11890	0.028368500	0.10703200	3.49386	5.38975	2.46466	0.43160400	0.520000	1.80000	-0.400000	-11.596700	-1.72000	-0.440000	-2.64000	0.0135805	sync	4	no	none	1,2
SPT-SJ201529-4425.8	303.87305	-44.430912	2.1322000	4.6982800	3.52484	5.91089	1.57262	5.3396200	7.0196400	6.34472	7.64620	4.82633	3.0346500	14.460900	12.2014	16.9735	7.21237	0.84252700	1.28000	3.08000	0.00000	1.9899600	1.92000	3.12000	0.360000	0.688223	dust	2,6	yes	none	none
SPT-SJ201529-4424.8	303.87314	-44.413857	3.9017000	8.6192300	7.92957	10.2185	5.64062	5.2058100	6.8645700	6.29461	7.60258	4.98664	4.5703000	21.799500	20.1918	25.0967	15.1234	-0.47763600	-0.520000	0.360000	-1.28000	3.1815700	3.32000	4.16000	2.36000	0.972557	dust	2,4,6,7	yes	none	none
SPT-SJ201530-4423.8	303.87628	-44.397377	2.7633100	6.1524500	5.10660	7.60779	2.60541	4.3325600	5.7188400	5.73189	6.98249	4.68973	5.8143300	27.791000	23.8655	28.8679	18.6547	-0.15335800	0.280000	1.76000	-0.680000	4.3529500	4.04000	4.64000	3.20000	0.986779	dust	2,4,6	yes	none	none
SPT-SJ201532-4427.1	303.88348	-44.452587	0.96402400	2.1499200	1.80971	3.55240	0.871343	5.2395400	6.8727900	6.09940	7.43993	4.62482	3.7661200	17.873700	16.0193	20.8452	10.9253	2.4386000	2.64000	4.16000	1.08000	2.6315800	2.76000	3.80000	1.56000	0.888644	dust	2	yes	none	none
SPT-SJ201532-4426.4	303.88583	-44.440224	1.2236100	2.7158000	1.96558	3.83755	0.842390	3.7622700	4.9478700	4.96074	6.08393	3.83755	5.2617300	24.959700	19.7494	24.9909	12.8230	1.2587500	2.08000	3.92000	0.440000	4.4558100	3.92000	4.64000	2.64000	0.916761	dust	2	yes	none	none
SPT-SJ201534-4425.0	303.89197	-44.417225	3.1182900	6.8861900	6.00653	8.31206	3.57965	5.7588600	7.5880900	6.97728	8.43341	5.64250	3.3945300	16.179200	14.2579	19.1117	9.16147	0.20367100	0.360000	1.52000	-0.560000	2.0847200	2.04000	3.08000	0.680000	0.740429	dust	2,6	yes	none	none
SPT-SJ201535-5928.1	303.89587	-59.468636	4.6697000	8.9417200	8.48346	10.4283	6.47157	6.0385800	6.6851100	5.80094	7.00807	4.59381	0.0000000	-2.3293700	2.91724	4.32556	2.11248	-0.61030000	-0.840000	-0.120000	-1.56000	-43.270500	-1.96000	-0.800000	-2.72000	0.00582546	sync	none	no	none	1,2
SPT-SJ201544-4308.9	303.93393	-43.149078	0.0000000	-2.4396700	0.572137	1.22601	0.0817339	2.5390300	3.3607800	1.71641	3.51456	0.408669	4.5132700	21.795700	1.55294	10.0533	0.572137	31.533600	2.80000	4.32000	0.480000	5.1475600	0.880000	4.04000	-1.88000	0.463747	sync	2	no	none	1,2
SPT-SJ201552-5819.0	303.96677	-58.317932	5.1873100	9.9174300	9.46498	11.4896	7.54162	7.9328700	9.0136800	8.65514	9.86990	7.44039	3.7896600	13.497300	12.2994	15.9437	8.55391	-0.20049900	-0.200000	0.400000	-0.720000	1.1116700	1.00000	1.84000	-0.0800000	0.407428	sync	1,4,5	no	none	1,2
SPT-SJ201552-6420.6	303.96979	-64.343819	0.45651100	0.79893800	1.00764	2.08246	0.470232	3.3466000	3.4324500	3.02292	4.09774	1.94810	4.5959100	17.913600	7.05348	15.2490	1.41070	3.0588900	2.56000	4.20000	0.680000	4.5493700	2.56000	4.36000	-1.44000	0.621072	dust	none	no	none	1,2,3
SPT-SJ201558-5244.3	303.99527	-52.738819	6.9656100	14.686800	14.3747	16.4676	12.1717	8.3494700	10.458900	10.0788	11.2905	8.75700	1.9509200	8.3402400	7.54534	11.4006	4.68142	-0.71237100	-0.800000	-0.360000	-1.24000	-0.62326900	-0.840000	0.400000	-2.16000	0.0371771	sync	1	no	none	1,2
SPT-SJ201600-3957.9	304.00134	-39.966187	0.0000000	-1.2166700	1.02027	2.01438	0.497056	5.0891100	6.9762200	5.20600	6.98494	1.38652	1.1007700	5.4437700	3.95028	7.24655	1.64813	33.066100	3.36000	4.52000	1.60000	-0.68293600	-0.200000	1.88000	-2.04000	0.245186	sync	none	no	none	1,2
SPT-SJ201603-5604.4	304.01666	-56.073990	4.9356600	9.7083100	7.02639	9.21076	4.11390	1.3503800	1.5944100	2.43921	3.24015	1.63828	1.8975100	7.0173500	4.33233	8.19139	1.41984	-3.7906500	-2.36000	-1.36000	-2.84000	4.0801800	1.76000	3.60000	-0.840000	0.591647	dust	none	no	none	1,2
SPT-SJ201604-6400.9	304.01715	-64.015465	6.4960200	11.470300	11.1543	13.0225	9.39598	9.4090400	9.6881400	9.39598	10.4949	8.40693	3.7023600	14.652600	13.3522	17.3084	9.17619	-0.35433100	-0.360000	0.0800000	-0.800000	1.1391100	1.00000	1.84000	-0.120000	0.399375	sync	1	no	none	1,2
SPT-SJ201607-5752.5	304.03217	-57.876625	15.108200	28.948000	28.7671	30.9382	26.8131	17.764900	20.394900	20.2998	21.3853	18.9971	3.8609100	13.847700	13.1352	16.6089	9.66140	-0.73487500	-0.800000	-0.560000	-1.00000	-1.0660200	-1.24000	-0.520000	-2.08000	6.40803e-06	sync	1,3,5	no	none	1,2
SPT-SJ201637-6438.1	304.15686	-64.636360	0.057840600	0.10214400	0.829023	1.79300	0.366313	5.0552900	5.1412300	3.52817	4.99342	0.829023	0.51057800	1.9883100	2.44851	4.68495	1.02182	8.2227900	2.92000	4.36000	0.920000	-2.6157300	-0.560000	1.68000	-2.24000	0.209326	sync	none	no	none	1,2
SPT-SJ201643-4427.5	304.18314	-44.459702	0.0000000	-0.096771600	1.15840	2.29105	0.592070	5.2255000	6.8645800	5.27715	6.92464	2.39402	0.42751900	2.0373400	3.37223	6.10090	1.72473	33.032300	3.16000	4.44000	1.40000	-3.3446200	-0.920000	1.08000	-2.36000	0.144013	sync	none	no	none	1,2
SPT-SJ201647-5306.7	304.19730	-53.112652	0.41586000	0.87455700	0.958831	2.35350	0.435833	2.1696200	2.7176700	3.39949	4.27116	2.00483	5.4400900	23.244400	15.0798	20.3098	2.87649	2.3791600	2.44000	4.16000	0.480000	5.9095500	4.24000	4.80000	2.16000	0.875292	dust	none	no	none	1,2,3
SPT-SJ201651-5814.7	304.21466	-58.245266	4.6313500	8.8281900	8.30953	10.2297	6.32319	5.0238400	5.7547900	4.99896	6.25698	3.74095	2.2361800	8.1039200	6.38940	9.83240	3.27747	-0.89792800	-1.12000	-0.360000	-1.92000	0.94252300	0.720000	2.24000	-1.16000	0.381442	sync	none	no	none	1,2
SPT-SJ201655-4924.0	304.23294	-49.401382	22.602400	50.433800	50.1186	52.7664	47.8491	29.556900	37.726600	37.6362	39.1492	36.1232	6.5040900	27.793800	27.0451	31.5842	22.5061	-0.60914700	-0.640000	-0.520000	-0.800000	-0.84130000	-0.920000	-0.480000	-1.44000	7.71306e-10	sync	1,5	no	none	1,2
SPT-SJ201703-4607.7	304.26517	-46.129444	6.0537900	13.664800	13.2719	15.5266	10.9148	7.1613500	9.4393300	8.86504	10.1974	7.43023	1.1164900	4.9831400	5.58549	8.96753	3.74074	-0.77626600	-0.920000	-0.360000	-1.44000	-1.7589300	-1.28000	0.0800000	-2.44000	0.0254507	sync	1	no	none	1,2
SPT-SJ201710-4516.8	304.29333	-45.281021	10.459600	23.051800	22.5619	24.8095	20.3144	9.3150300	12.345900	12.0158	13.3989	10.8055	1.6524800	7.5345000	7.52065	11.3242	5.10021	-1.3102600	-1.40000	-1.08000	-1.72000	-1.3597100	-1.32000	-0.160000	-2.44000	0.00748518	sync	1,4,5,8	no	none	1,2
SPT-SJ201715-5247.9	304.31424	-52.799076	0.71584000	1.5153300	2.00483	3.39949	1.30750	7.8634600	9.8555600	9.32682	10.7215	8.10648	5.4161000	23.244400	22.4018	26.7601	17.8691	3.9289800	3.44000	4.48000	2.20000	2.3624900	2.44000	3.12000	1.72000	0.944338	dust	2,4,6	no	0.00903000	1
SPT-SJ201729-4115.3	304.37491	-41.255180	7.3444500	16.683000	16.4116	18.6851	13.9961	12.397100	16.710600	16.4116	17.8325	15.1328	3.8721300	18.945600	17.4063	22.3795	12.2910	0.0034627300	0.00000	0.400000	-0.320000	0.34564100	0.160000	0.920000	-0.840000	0.0787186	sync	1,5,8	no	none	1,2
SPT-SJ201734-4540.0	304.39487	-45.667454	0.0000000	-2.6695000	0.0847009	0.423504	0.0847009	0.0000000	-0.99938800	0.254103	0.762308	0.0847009	4.9881400	22.586900	0.592906	1.43991	0.254103	-0.0000000	1.60000	3.92000	-1.12000	46.622700	2.56000	4.32000	-0.0800000	0.699485	dust	none	no	none	1,2,3
SPT-SJ201744-5138.7	304.43564	-51.645237	3.2339300	7.0682800	6.06989	8.29639	3.68434	5.0127900	6.2733200	5.32772	6.70603	3.79036	1.2645300	5.3378800	4.42651	7.50121	2.46506	-0.25035900	-0.360000	0.840000	-1.36000	-0.44460500	-0.360000	1.40000	-2.08000	0.185965	sync	1,5	no	none	1,2
SPT-SJ201802-5539.5	304.51025	-55.659199	3.6778100	7.2802400	6.64649	8.63751	4.53835	6.5884000	7.8079200	7.23209	8.46183	5.94378	1.3056900	4.8949300	4.88971	7.70056	3.13293	0.14683100	0.200000	1.12000	-0.560000	-1.2856600	-1.08000	0.320000	-2.36000	0.0432318	sync	1,4,5	no	0.0606290	1
SPT-SJ201815-6023.0	304.56543	-60.384182	1.5129400	2.8650700	2.07512	3.85379	0.889336	5.5577100	6.0809300	5.13078	6.36217	3.80818	0.46976600	1.5867100	3.12408	5.13078	2.02951	1.5791600	2.00000	3.80000	0.480000	-3.6991600	-1.36000	0.200000	-2.52000	0.0524581	sync	1,5	no	none	1,2
SPT-SJ201818-4448.3	304.57831	-44.805695	0.10806500	0.23987700	1.56114	2.71145	0.903816	6.1020700	7.9804600	7.31270	8.62734	5.83372	4.6102300	21.910700	20.6234	25.5534	15.5292	7.3539900	3.48000	4.52000	2.12000	2.7808600	2.96000	3.80000	2.00000	0.954344	dust	1,2,4,6,7	no	0.00806900	1
SPT-SJ201827-4006.7	304.61539	-40.113037	3.5484300	8.0486400	7.15323	9.44709	4.73864	5.1287400	6.9762200	5.94593	7.39469	4.37645	0.38226700	1.8943300	3.95389	6.79104	2.44477	-0.30005800	-0.440000	0.560000	-1.36000	-3.5894200	-1.12000	0.560000	-2.44000	0.0836183	sync	1,5	no	none	1,2
SPT-SJ201830-4006.5	304.62686	-40.109917	6.2981800	14.296300	13.0275	15.2792	10.7758	3.7240700	5.0721100	4.87861	6.05806	3.91361	0.0000000	-0.98437200	3.16306	5.52195	1.98361	-2.1744300	-2.24000	-1.64000	-2.76000	-42.510200	-1.28000	0.400000	-2.52000	0.0663403	sync	1	no	none	1,2
SPT-SJ201840-4303.9	304.66937	-43.066494	5.0585600	11.339000	10.7800	13.0543	8.50574	5.1544000	6.8645700	6.14051	7.59604	4.68498	2.5146200	12.129400	9.59739	14.1459	5.04886	-1.0531100	-1.28000	-0.560000	-1.96000	1.5673800	1.32000	2.72000	-0.560000	0.529019	sync	none	no	none	1,2
SPT-SJ201846-4434.9	304.69226	-44.582294	2.9725200	6.5837000	5.61003	7.96912	3.25094	5.8510500	7.6718400	6.93343	8.31436	5.49496	1.1661600	5.5593400	5.09218	8.31436	3.07833	0.32096400	0.440000	1.76000	-0.480000	-0.88680000	-0.720000	0.880000	-2.24000	0.108262	sync	1	no	none	1,2
SPT-SJ201859-4504.6	304.74625	-45.078331	1.3779700	3.0426400	2.18821	4.19622	0.952516	5.2462200	6.8649800	5.79233	7.23397	4.09324	1.1661800	5.2760700	4.45366	7.43992	2.49714	1.7074600	2.08000	3.88000	0.520000	-0.72483200	-0.480000	1.28000	-2.16000	0.169203	sync	4	no	0.0194730	1
SPT-SJ201904-5201.6	304.76913	-52.026707	31.524200	67.077700	67.1615	69.6770	64.1431	35.194900	44.673100	44.5228	46.0321	43.0136	7.2746700	31.098800	30.4365	34.9643	25.9088	-0.85294200	-0.920000	-0.800000	-1.04000	-0.99728400	-1.08000	-0.680000	-1.52000	1.30545e-13	sync	1,3,5,8	no	none	1,2
SPT-SJ201914-5837.0	304.80914	-58.617130	3.7359000	7.2617900	6.61731	8.52353	4.54770	5.9256100	6.6289700	5.85482	7.05301	4.60216	0.30522400	1.0822400	3.34950	5.36465	2.31470	-0.19132400	-0.280000	0.640000	-1.08000	-4.9902800	-1.56000	-0.160000	-2.60000	0.0228373	sync	1	no	none	1,2
SPT-SJ201914-5837.5	304.80963	-58.625591	4.7828400	9.2958100	7.91306	10.0046	5.82150	3.5307600	3.9505600	3.59051	4.70600	2.68417	0.79874700	2.8387000	3.03276	5.61235	1.63839	-1.7955900	-1.76000	-0.880000	-2.52000	-0.91001900	-0.560000	1.32000	-2.20000	0.171355	sync	1	no	none	1,2
SPT-SJ201944-5326.7	304.93604	-53.446163	12.004400	25.016500	24.8601	26.9240	22.6087	15.814000	19.671900	19.4191	20.9200	18.1057	5.4413100	23.244400	22.4210	26.7364	17.9181	-0.50433400	-0.520000	-0.280000	-0.800000	0.45947600	0.400000	0.920000	-0.280000	0.0589444	sync	1,4	no	0.0190060	1
SPT-SJ201951-6128.1	304.96347	-61.469650	8.2982300	15.497400	15.2843	17.1440	13.3084	10.542600	11.410200	11.1000	12.2623	10.0539	2.5268500	8.5222300	7.84556	10.9838	5.17226	-0.64245000	-0.720000	-0.320000	-1.04000	-0.80351100	-1.00000	0.00000	-2.16000	0.00616336	sync	1,5	no	none	1,2
SPT-SJ201954-5028.9	304.97720	-50.482811	4.7837000	10.455700	8.58674	10.8609	6.15579	2.7736100	3.5030300	3.48959	4.50902	2.54858	1.4084700	5.9750200	4.27377	8.19466	1.92123	-2.2946000	-2.04000	-1.16000	-2.68000	1.4701900	0.600000	2.56000	-1.64000	0.385784	sync	1	no	none	1,2
SPT-SJ202022-5318.7	305.09213	-53.311951	5.4532100	11.461300	11.0458	13.1948	8.89683	7.6992600	9.4979200	8.98279	10.2722	7.69340	1.0915900	4.5209400	5.37248	8.38107	3.65329	-0.39428100	-0.480000	0.120000	-1.00000	-2.0439800	-1.44000	-0.160000	-2.52000	0.0135918	sync	1	no	none	1,2
SPT-SJ202027-4343.9	305.11349	-43.732006	4.0243900	9.0542100	8.34680	10.6825	6.01107	6.9687500	9.1597200	8.41549	9.78945	7.04153	0.066376000	0.31913500	4.56841	6.97284	3.26315	0.024311400	0.00000	0.800000	-0.680000	-9.2429800	-1.76000	-0.480000	-2.64000	0.00898436	sync	1,5	no	none	1,2
SPT-SJ202032-6203.4	305.13550	-62.057262	1.6262900	3.0414400	1.43442	3.43012	0.436561	1.8799000	2.0204200	1.93334	2.93120	0.810756	4.7984400	16.630900	3.67959	11.9119	0.935488	-0.85829200	0.400000	3.08000	-1.52000	5.8040100	2.72000	4.48000	-0.880000	0.654651	dust	none	no	none	1,2
SPT-SJ202043-5910.4	305.17950	-59.174721	3.3920900	6.3904300	5.71976	7.66872	3.68607	5.4015600	5.9663400	5.38082	6.56714	4.10976	2.7787900	11.298300	9.27873	13.2614	5.12660	-0.14409000	-0.160000	0.920000	-1.04000	1.7580900	1.64000	2.92000	-0.0800000	0.606614	dust	none	no	none	1,2
SPT-SJ202050-4814.2	305.21066	-48.236774	3.5825600	7.8848700	7.15514	9.44479	4.86550	8.5101400	10.921600	10.5896	11.9252	9.25398	5.7634600	25.440500	24.5183	29.0976	19.9390	0.68363900	0.880000	1.80000	0.160000	2.3282700	2.36000	3.00000	1.68000	0.947081	dust	1,2,4,6	no	0.0101940	1
SPT-SJ202100-6124.7	305.25171	-61.412567	37.189100	68.102200	68.1873	70.2304	65.6335	44.641100	48.352400	48.2674	49.7997	46.7351	10.913000	43.979600	43.6705	48.2674	39.0736	-0.71867700	-0.760000	-0.640000	-0.880000	-0.26099700	-0.280000	0.00000	-0.600000	1.32370e-09	sync	1,3,5	no	none	1,2
SPT-SJ202115-4610.6	305.31537	-46.177616	5.6159200	12.572700	11.2683	13.5314	9.00520	3.4313200	4.5262000	4.47902	5.70486	3.53607	2.4715000	11.063800	8.72231	13.3428	4.29043	-2.1437900	-2.08000	-1.36000	-2.68000	2.4609600	1.84000	3.28000	-0.160000	0.640393	dust	none	no	none	1,2
SPT-SJ202137-4616.9	305.40598	-46.282120	0.31342800	0.69939400	1.38372	2.74133	0.757128	5.3170400	6.9621000	5.82206	7.28410	4.04672	1.4799600	6.6092200	4.88217	7.96290	2.63690	4.8220900	3.08000	4.40000	1.48000	-0.14321500	-0.160000	1.60000	-1.96000	0.220989	sync	none	no	none	1,2
